계약년월,계약일,시군구,본번,부번,단지명,전용면적(㎡),거래금액(만원),층,건축년도,해제사유발생일
201903,14,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,"3,500",12,2002,
201903,14,세종특별자치시 종촌동,654,0,가재마을11단지,84.815,"40,600",6,2013,
201903,14,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.11,"41,500",25,2012,
201903,15,세종특별자치시 나성동,750,0,세종마루(CB5-3BL),24.385,"9,400",8,2015,
201903,15,세종특별자치시 나성동,748,0,한스웰시티(CB5-1BL),26.74,"9,500",7,2015,
201903,15,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),59.9789,"27,700",3,2015,
201903,15,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"5,500",1,1991,
201903,15,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,"27,900",22,2015,
201903,15,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),114.61,"60,000",23,2012,
201903,16,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),107.698,"34,000",1,2015,
201903,16,세종특별자치시 나성동,714,0,에스알파크,24.448,"8,000",7,2014,
201903,16,세종특별자치시 도담동,641,0,도램마을16단지(모아미래도),84.969,"35,800",4,2015,
201903,16,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),59.99,"34,300",20,2014,
201903,16,세종특별자치시 보람동,786,0,호려울마을1단지(대방노블랜드),59.9883,"37,500",14,2017,
201903,16,세종특별자치시 소담동,598,0,새샘마을5단지(한양수자인엘시티),59.441,"27,700",2,2017,
201903,16,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,128.9491,"22,700",3,2008,
201903,16,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.8058,"18,980",6,2008,
201903,16,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"12,000",19,1996,
201903,16,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"35,850",2,2014,
201903,16,세종특별자치시 종촌동,652,0,가재마을12단지,84.9941,"43,000",15,2015,
201903,16,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,"39,500",3,2011,
201903,16,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),114.03,"38,400",14,2012,
201903,16,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),59.1,"28,500",8,2012,
201903,17,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),59.9897,"23,800",17,2015,
201903,17,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),59.9013,"24,000",16,2015,
201903,17,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),59.9058,"22,000",3,2015,
201903,17,세종특별자치시 고운동,1705,0,가락마을5단지(유승한내들),84.6583,"31,000",12,2015,
201903,17,세종특별자치시 조치원읍 번암리,75,2,번암주공,46.68,"6,450",2,1989,
201903,17,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"19,000",6,2008,
201903,17,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"16,350",8,1996,
201903,18,세종특별자치시 고운동,1708,0,가락마을3단지(호반베르디움),59.9903,"24,800",13,2014,
201903,18,세종특별자치시 도담동,636,0,도램마을18단지(모아미래도),99.985,"47,000",6,2015,
201903,18,세종특별자치시 새롬동,605,0,새뜸마을5단지(메이저시티),59.9602,"37,000",13,2017,
201903,18,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9837,"32,900",16,2014,
201903,18,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),84.9968,"30,300",5,2015,
201903,18,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,49.29,"10,000",2,1999,
201903,18,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),118.198,"27,600",13,2008,
201903,18,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"15,750",14,1996,
201903,18,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),101.45,"39,800",4,2012,
201903,19,세종특별자치시 소담동,598,0,새샘마을5단지(한양수자인엘시티),59.4544,"31,000",6,2017,
201903,19,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),74.5191,"28,500",13,2014,
201903,20,세종특별자치시 나성동,712,0,세종퍼스트타워,26.487,"8,900",3,2013,
201903,20,세종특별자치시 조치원읍 신안리,346,0,도화,24.34,"2,900",1,1996,
201903,20,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"20,850",10,2008,
201903,20,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.728,"18,000",7,2008,
201903,21,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),84.986,"13,035",3,2015,
201903,21,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,"36,200",10,2015,
201903,21,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,"3,500",8,2002,
201903,21,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.94,"27,200",10,2015,
201903,21,세종특별자치시 종촌동,649,0,가재마을7단지,106.76,"47,000",19,2014,
201903,21,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,"46,800",14,2011,
201903,22,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),84.9757,"32,500",11,2015,
201903,22,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"10,450",13,2000,
201903,22,세종특별자치시 보람동,786,0,호려울마을1단지(대방노블랜드),59.9883,"38,000",21,2017,
201903,22,세종특별자치시 새롬동,614,0,새뜸마을12단지(금성백조예미지),84.9738,"63,000",13,2017,
201903,22,세종특별자치시 어진동,613,0,더샵레이크파크,84.73,"45,000",3,2013,
201903,22,세종특별자치시 종촌동,654,0,가재마을11단지,59.614,"27,250",4,2013,
201903,22,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,"23,200",2,2015,
201903,22,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.99,"30,500",3,2015,
201903,22,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"41,800",26,2014,
201903,23,세종특별자치시 고운동,1401,0,가락마을13단지(대광로제비앙),84.606,"27,800",18,2015,
201903,23,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,"23,000",13,2015,
201903,23,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),84.986,"27,800",4,2015,
201903,23,세종특별자치시 도담동,641,0,도램마을16단지(모아미래도),84.969,"35,000",2,2015,
201903,23,세종특별자치시 도담동,666,0,라온프라이빗시티 Ⅱ,21.27,"10,300",8,2014,
201903,23,세종특별자치시 아름동,1279,0,푸르지오(8단지),74.519,"29,900",5,2013,
201903,23,세종특별자치시 조치원읍 죽림리,92,0,신동아,59.76,"9,300",7,1996,
201903,23,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"13,500",19,1996,
201903,23,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,"27,800",18,2015,
201903,23,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"41,000",7,2014,
201903,24,세종특별자치시 고운동,1729,0,가락마을1단지(힐데스하임),107.1454,"44,642",13,2018,
201903,24,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"8,500",6,2000,
201903,24,세종특별자치시 보람동,783,0,호려울마을5단지(제일풍경채),99.986,"59,700",22,2017,
201903,24,세종특별자치시 종촌동,683,0,가재마을2단지,59.8652,"27,800",7,2014,
201903,25,세종특별자치시 도담동,627,0,엘가에코힐(도램마을5단지),59.8808,"29,200",1,2015,
201903,25,세종특별자치시 조치원읍 교리,12,1,목화,59.9,"8,000",3,1994,
201903,26,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"25,000",19,2015,
201903,26,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8809,"21,500",9,2007,
201903,26,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"11,300",14,1996,
201903,26,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"15,400",19,1996,
201903,26,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"11,450",11,1996,
201903,27,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,500",8,2000,
201903,27,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,300",10,2000,
201903,27,세종특별자치시 나성동,732,0,세종모닝시티2차,27.7649,"13,000",7,2016,
201903,27,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,"42,000",19,2015,
201903,27,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),118.198,"27,500",11,2008,
201903,27,세종특별자치시 조치원읍 죽림리,92,0,신동아,59.76,"9,400",16,1996,
201903,27,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"13,950",13,1996,
201903,28,세종특별자치시 고운동,1729,0,가락마을1단지(힐데스하임),107.1454,"43,000",3,2018,
201903,28,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,500",11,2000,
201903,28,세종특별자치시 나성동,738,0,세종포레뷰원,28.43,"11,530",8,2016,
201903,29,세종특별자치시 고운동,1703,0,이지더원(가락마을4단지),59.965,"22,500",6,2014,
201903,29,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"6,000",2,1991,
201903,29,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,84.84,"16,300",15,1999,
201903,29,세종특별자치시 조치원읍 죽림리,393,0,조치원신동아파밀리에,84.8676,"15,300",1,2008,
201903,30,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),107.698,"35,700",13,2015,
201903,30,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,101.6828,"21,900",12,2013,
201903,30,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),118.198,"25,900",10,2008,
201903,30,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,"26,200",4,2012,
201903,30,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,"27,500",11,2012,
201903,31,세종특별자치시 고운동,1708,0,가락마을3단지(호반베르디움),59.8652,"24,900",12,2014,
201903,31,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),84.986,"28,700",16,2015,
201903,31,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,84.9228,"19,000",1,2006,
201903,31,세종특별자치시 종촌동,683,0,가재마을2단지,59.8652,"28,900",6,2014,
201903,31,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,"26,000",12,2012,
201903,31,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),114.6,"50,500",12,2012,
201904,1,세종특별자치시 고운동,1731,0,가락마을 2단지,107.1433,"39,893",4,2019,
201904,1,세종특별자치시 고운동,1731,0,가락마을 2단지,107.1433,"41,451",11,2019,
201904,1,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),84.986,"32,000",9,2015,
201904,1,세종특별자치시 새롬동,605,0,새뜸마을5단지(메이저시티),59.9602,"33,900",3,2017,
201904,1,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9375,"31,750",5,2014,
201904,1,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,59.99,"13,800",6,1999,
201904,1,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.974,"23,500",15,2008,
201904,1,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.08,"30,000",5,2012,
201904,1,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),59.1,"25,800",3,2012,
201904,2,세종특별자치시 금남면 용포리,263,0,신성연기미소지움,84.8768,"23,300",8,2007,
201904,2,세종특별자치시 나성동,764,0,세종갤러리밸류시티,24.4951,"9,500",3,2015,
201904,2,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),71.484,"33,000",18,2015,
201904,2,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),84.9968,"32,500",13,2015,
201904,2,세종특별자치시 어진동,613,0,더샵레이크파크,84.73,"60,000",6,2013,
201904,2,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"15,500",1,2008,
201904,2,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.08,"29,800",19,2012,
201904,3,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),84.9989,"48,500",10,2016,
201904,3,세종특별자치시 소담동,598,0,새샘마을5단지(한양수자인엘시티),84.6347,"43,400",12,2017,
201904,3,세종특별자치시 조치원읍 교리,12,1,목화,128.81,"15,000",10,1994,
201904,4,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),84.9757,"31,300",16,2015,
201904,4,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"23,300",4,2015,
201904,4,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),84.986,"28,500",15,2015,
201904,4,세종특별자치시 도담동,845,0,도램마을1단지(웅진스타클래스),59.97,"32,500",11,2014,
201904,4,세종특별자치시 부강면 부강리,401,48,주연,59.82,"6,000",1,1992,
201904,4,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,105.5944,"20,500",12,2008,
201904,4,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"14,500",13,1996,
201904,4,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"35,900",2,2014,
201904,5,세종특별자치시 대평동,704,0,해들마을4단지,84.9916,"47,000",10,2018,
201904,5,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.986,"61,500",11,2015,
201904,5,세종특별자치시 새롬동,614,0,새뜸마을12단지(금성백조예미지),74.7054,"49,500",7,2017,
201904,5,세종특별자치시 새롬동,605,0,새뜸마을5단지(메이저시티),84.9645,"51,500",13,2017,
201904,5,세종특별자치시 새롬동,605,0,새뜸마을5단지(메이저시티),59.9602,"35,300",6,2017,
201904,5,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9238,"33,800",11,2014,
201904,5,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,"40,800",8,2011,
201904,6,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),84.8788,"30,500",2,2015,
201904,6,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"8,150",4,2000,
201904,6,세종특별자치시 대평동,705,0,해들마을3단지,50.3413,"36,700",3,2017,
201904,6,세종특별자치시 도담동,681,0,도램마을4단지(이지더원),59.9853,"32,400",14,2014,
201904,6,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.623,"53,400",26,2015,
201904,6,세종특별자치시 새롬동,599,0,새뜸마을2단지(메이저시티),59.9602,"32,800",5,2017,
201904,6,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"19,400",13,2008,
201904,6,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,134.45,"18,600",21,1996,
201904,6,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.94,"27,900",10,2015,
201904,6,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),84.7,"27,100",14,2012,
201904,6,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.18,"33,000",24,2012,
201904,7,세종특별자치시 고운동,1396,0,가락마을 20단지(호반베르디움5차),84.9895,"30,850",6,2015,
201904,7,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"28,700",4,2014,
201904,7,세종특별자치시 종촌동,690,0,가재마을 5단지,59.9383,"29,900",7,2014,
201904,7,세종특별자치시 종촌동,652,0,가재마을12단지,84.9941,"40,300",21,2015,
201904,7,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.11,"33,500",9,2012,
201904,8,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,000",5,2000,
201904,8,세종특별자치시 도담동,683,0,도램마을3단지(웅진스타클래스),59.97,"28,500",4,2014,
201904,8,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),74.5191,"30,700",20,2014,
201904,8,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),84.9968,"31,500",5,2015,
201904,8,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,"3,375",4,2002,
201904,8,세종특별자치시 조치원읍 신안리,35,3,유니빌,28.168,"3,375",4,2002,
201904,8,세종특별자치시 조치원읍 죽림리,167,0,삼정하이츠,61.9,"7,500",7,1991,
201904,8,세종특별자치시 종촌동,652,0,가재마을12단지,84.9941,"44,200",24,2015,
201904,9,세종특별자치시 고운동,1386,0,가락마을17단지(골드클래스),59.9159,"24,000",11,2015,
201904,9,세종특별자치시 종촌동,697,0,가재마을9단지,67.929,"32,000",24,2014,
201904,10,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,400",9,2000,
201904,10,세종특별자치시 나성동,714,0,에스알파크,35.193,"11,900",6,2014,
201904,10,세종특별자치시 조치원읍 신안리,244,1,조형,39.97,"4,600",1,1991,
201904,10,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"13,250",11,1996,
201904,11,세종특별자치시 새롬동,605,0,새뜸마을5단지(메이저시티),59.9602,"36,000",4,2017,
201904,11,세종특별자치시 전의면 유천리,528,0,민석그린,59.94,"8,500",5,2001,
201904,11,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,101.6828,"22,450",14,2013,
201904,11,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,104.9044,"23,400",11,2006,
201904,11,세종특별자치시 조치원읍 신흥리,393,0,신흥주공,49.29,"10,800",10,1999,
201904,11,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),84.96,"40,000",10,2011,
201904,12,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),84.986,"27,800",3,2015,
201904,12,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.986,"53,400",3,2015,
201904,12,세종특별자치시 부강면 부강리,498,7,대신하나로,59.84,"7,500",3,2002,
201904,12,세종특별자치시 새롬동,599,0,새뜸마을2단지(메이저시티),59.9602,"34,500",6,2017,
201904,12,세종특별자치시 새롬동,554,0,새뜸마을4단지(캐슬&파밀리에),84.9518,"45,000",14,2017,
201904,12,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),97.994,"60,000",22,2016,
201904,12,세종특별자치시 아름동,1277,0,대우푸르지오(10단지),84.9727,"36,200",15,2014,
201904,12,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,"35,800",23,2015,
201904,12,세종특별자치시 아름동,1297,0,범지기마을3단지(중흥에듀하이),96.1416,"33,000",23,2015,
201904,12,세종특별자치시 조치원읍 번암리,75,2,번암주공,39.3,"4,900",4,1989,
201904,12,세종특별자치시 종촌동,649,0,가재마을7단지,84.994,"40,500",21,2014,
201904,12,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,"32,000",2,2012,
201904,12,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),114.61,"42,000",3,2012,
201904,13,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),99.9434,"32,910",3,2015,
201904,13,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),59.972,"23,900",11,2015,
201904,13,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),72.497,"24,600",8,2015,
201904,13,세종특별자치시 고운동,1703,0,이지더원(가락마을4단지),79.5988,"28,700",1,2014,
201904,13,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.623,"53,000",20,2015,
201904,13,세종특별자치시 새롬동,558,0,새뜸마을10단지(더샵힐스테이트),59.9331,"41,400",4,2017,
201904,13,세종특별자치시 새롬동,554,0,새뜸마을4단지(캐슬&파밀리에),84.9434,"45,900",13,2017,
201904,13,세종특별자치시 새롬동,554,0,새뜸마을4단지(캐슬&파밀리에),84.9434,"45,000",6,2017,
201904,13,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),84.9989,"46,500",4,2016,
201904,13,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.757,"32,000",12,2014,
201904,13,세종특별자치시 아름동,1284,0,범지기마을7단지 호반에코시티,84.757,"35,500",10,2014,
201904,13,세종특별자치시 아름동,1279,0,푸르지오(8단지),74.519,"31,100",9,2013,
201904,13,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.7081,"24,000",7,2013,
201904,13,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"19,650",11,2008,
201904,13,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,59.999,"12,250",15,1996,
201904,13,세종특별자치시 종촌동,690,0,가재마을 5단지,84.9424,"39,900",7,2014,
201904,13,세종특별자치시 종촌동,652,0,가재마을12단지,106.76,"52,500",8,2015,
201904,13,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.99,"30,800",12,2015,
201904,13,세종특별자치시 종촌동,649,0,가재마을7단지,106.76,"45,500",5,2014,
201904,13,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),102.84,"59,500",6,2011,
201904,13,세종특별자치시 한솔동,971,0,첫마을5단지(푸르지오),114.16,"34,500",3,2012,
201904,14,세종특별자치시 고운동,1708,0,가락마을3단지(호반베르디움),84.9893,"34,500",8,2014,
201904,14,세종특별자치시 소담동,3302,6,새샘마을6단지(한신더휴펜타힐스),59.5,"34,500",14,2017,
201904,15,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),59.9964,"24,900",11,2015,
201904,15,세종특별자치시 금남면 용포리,320,0,두진리버빌,59.8676,"18,300",8,2000,
201904,15,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.804,"65,000",15,2015,
201904,15,세종특별자치시 어진동,613,0,더샵레이크파크,84.73,"50,500",3,2013,
201904,15,세종특별자치시 전의면 유천리,528,0,민석그린,59.94,"8,400",3,2001,
201904,15,세종특별자치시 전의면 유천리,528,0,민석그린,59.94,"8,800",5,2001,
201904,15,세종특별자치시 조치원읍 신흥리,399,0,조치원 신흥 e편한세상(아),84.976,"22,200",14,2008,
201904,15,세종특별자치시 조치원읍 죽림리,396,0,조치원죽림자이,84.6641,"18,500",5,2008,
201904,15,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,84.8058,"18,000",7,2008,
201904,15,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.99,"34,300",27,2015,
201904,15,세종특별자치시 한솔동,947,0,첫마을3단지(퍼스트프라임),59.61,"32,000",3,2011,
201904,16,세종특별자치시 보람동,777,0,호려울마을8단지(중흥 에코시티),84.9895,"43,800",5,2017,
201904,16,세종특별자치시 조치원읍 신안리,244,1,조형,58.35,"5,300",5,1991,
201904,16,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),84.99,"31,000",11,2015,
201904,16,세종특별자치시 종촌동,697,0,가재마을9단지,84.663,"42,700",6,2014,
201904,16,세종특별자치시 한솔동,939,0,첫마을1단지(퍼스트프라임),84.96,"41,500",7,2011,
201904,17,세종특별자치시 나성동,715,0,우빈가온,21.59,"8,800",7,2015,
201904,17,세종특별자치시 소담동,598,0,새샘마을5단지(한양수자인엘시티),59.4544,"30,600",8,2017,
201904,17,세종특별자치시 어진동,603,0,더샵센트럴시티,84.73,"63,700",15,2013,
201904,17,세종특별자치시 어진동,548,0,세종리슈빌S,19.3525,"10,900",6,2014,
201904,17,세종특별자치시 연서면 봉암리,622,0,대원네스트빌,59.858,"10,300",8,2002,
201904,18,세종특별자치시 고운동,1395,0,가락마을16단지(에듀그린),59.9964,"24,500",19,2015,
201904,18,세종특별자치시 고운동,1390,0,가락마을21단지(에듀포레),84.9757,"30,800",6,2015,
201904,18,세종특별자치시 도담동,858,0,도램마을 14단지(한림풀에버),99.986,"61,000",22,2015,
201904,18,세종특별자치시 보람동,713,0,호려울마을10단지(중흥S클래스),109.5334,"79,000",13,2016,
201904,18,세종특별자치시 조치원읍 죽림리,92,0,신동아,59.76,"9,400",14,1996,
201904,18,세종특별자치시 종촌동,679,0,가재마을3단지,108.81,"38,000",3,2015,
201904,19,세종특별자치시 고운동,1400,0,이지더원(가락마을10단지),84.986,"29,900",8,2015,
201904,19,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"9,100",3,2000,
201904,19,세종특별자치시 소담동,3302,6,새샘마을6단지(한신더휴펜타힐스),59.92,"33,900",18,2017,
201904,19,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,"26,600",8,2015,
201904,19,세종특별자치시 종촌동,697,0,가재마을9단지,84.924,"42,500",7,2014,
201904,20,세종특별자치시 고운동,1708,0,가락마을3단지(호반베르디움),59.8652,"23,100",2,2014,
201904,20,세종특별자치시 고운동,1706,0,가락마을8단지(고운뜰아파트),74.77,"23,200",1,2015,
201904,20,세종특별자치시 다정동,960,0,가온마을1단지,84.9676,"45,000",14,2018,
201904,20,세종특별자치시 대평동,668,0,해들마을6단지,99.0725,"78,000",12,2018,
201904,20,세종특별자치시 도담동,639,0,도램마을17단지(모아미래도),84.969,"35,500",7,2015,
201904,20,세종특별자치시 보람동,779,0,호려울마을6단지(모아엘가),84.8457,"48,900",14,2017,
201904,20,세종특별자치시 새롬동,558,0,새뜸마을10단지(더샵힐스테이트),59.9604,"44,500",25,2017,
201904,20,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),84.9989,"48,500",9,2016,
201904,20,세종특별자치시 소담동,521,0,새샘마을9단지(중흥S클래스 리버뷰),109.9244,"96,500",9,2016,
201904,20,세종특별자치시 아름동,1356,0,범지기마을 4단지,84.8568,"33,500",25,2014,
201904,20,세종특별자치시 조치원읍 신안리,542,0,세종e편한세상,125.7081,"24,450",6,2013,
201904,20,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,84.9228,"18,500",8,2006,
201904,20,세종특별자치시 조치원읍 죽림리,72,0,죽림우방유셀,130.2173,"21,800",14,2008,
201904,20,세종특별자치시 종촌동,683,0,가재마을2단지,84.9893,"33,800",4,2014,
201904,20,세종특별자치시 종촌동,640,0,가재마을4단지(센트레빌),74.98,"25,000",9,2015,
201904,20,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),101.95,"55,400",26,2012,
201904,20,세종특별자치시 한솔동,976,0,첫마을7단지(래미안),114.61,"63,500",18,2012,
201904,21,세종특별자치시 소담동,00M3,0,새샘마을3단지(모아미래도리버시티),97.994,"60,000",12,2016,
201904,21,세종특별자치시 소담동,3302,6,새샘마을6단지(한신더휴펜타힐스),59.92,"34,800",23,2017,
201904,22,세종특별자치시 고운동,1408,0,가락마을9단지(신동아 파밀리에),84.986,"27,500",4,2015,
201904,22,세종특별자치시 금남면 용포리,320,0,두진리버빌,43.008,"8,900",2,2000,
201904,22,세종특별자치시 나성동,730,0,에스알파크시티,24.44,"11,500",4,2017,
201904,22,세종특별자치시 도담동,855,0,도램마을9단지(제일풍경채),95.623,"53,500",10,2015,
201904,22,세종특별자치시 소담동,521,0,새샘마을9단지(중흥S클래스 리버뷰),109.9244,"84,500",26,2016,
201904,22,세종특별자치시 아름동,1339,0,범지기마을1단지(한양수자인에듀센텀),59.9789,"25,000",4,2015,
201904,22,세종특별자치시 어진동,664,0,모닝시티,23.455,"8,500",3,2015,
201904,22,세종특별자치시 조치원읍 침산리,89,0,욱일아파트,84.99,"16,000",10,1996,
201904,22,세종특별자치시 한솔동,974,0,첫마을6단지(힐스테이트),84.08,"29,900",16,2012,
201904,23,세종특별자치시 조치원읍 신흥리,398,0,신흥대우푸르지오,104.9044,"23,300",4,2006,
201904,23,세종특별자치시 조치원읍 죽림리,393,0,조치원신동아파밀리에,84.8676,"17,600",9,2008,
